Random_Number_1	Random_Number_2
0.842999	0.520405
0.780327	0.881451
0.132152	0.806885
0.369337	0.657479
0.599553	0.951663
0.251877	0.998001
0.0387053	0.92846
0.70954	0.16818
0.443759	0.155451
0.384961	0.339048
0.8771	0.841685
0.381611	0.764522
0.154698	0.940172
0.660969	0.651602
0.540358	0.636377
0.937382	0.238341
0.673787	0.203956
0.619011	0.0614887
0.533937	0.649271
0.93022	0.982278
0.388784	0.829743
0.629245	0.635336
0.118091	0.126709
0.964046	0.019099
0.197945	0.100909
0.142191	0.661275
0.398052	0.488984
0.495334	0.397279
0.177554	0.015146
0.131999	0.173997
0.0130019	0.0605502
0.135321	0.790618
0.079223	0.164369
0.890487	0.117981
0.205973	0.239864
0.034489	0.449803
0.496682	0.323
0.140601	0.961763
0.976034	0.814616
0.622656	0.948111
0.568854	0.293451
0.162417	0.385768
0.796894	0.30974
0.874668	0.889935
0.29884	0.892883
0.0691351	0.0440452
0.130892	0.636711
0.782758	0.548814
0.258093	0.924549
0.893997	0.601731
0.183301	0.845296
0.573016	0.945944
0.686553	0.550299
0.00463103	0.326814
0.616566	0.943052
0.815424	0.039535
0.933762	0.324199
0.496904	0.769172
0.498738	0.44209
0.999507	0.314161
0.534962	0.574311
0.781967	0.900727
0.823672	0.104703
0.98488	0.0751417
0.415867	0.0714526
0.183028	0.268706
0.467806	0.929775
0.787532	0.262073
0.0824808	0.426063
0.63275	0.94151
0.958365	0.618314
0.0673972	0.929277
0.425922	0.868
0.675311	0.992658
0.521639	0.934494
0.79532	0.730903
0.190527	0.401548
0.132698	0.737881
0.953078	0.742833
0.615213	0.176707
0.340228	0.340725
0.961737	0.475744
0.48991	0.18295
0.0192484	0.808577
0.152325	0.258781
0.35599	0.710819
0.12425	0.524515
0.343368	0.105504
0.038479	0.443945
0.525294	0.0147471
0.861886	0.39085
0.044059	0.11815
0.487484	0.338442
0.400641	0.825512
0.333611	0.592178
0.530391	0.345123
0.466128	0.114595
0.548563	0.0189001
0.119942	0.677514
0.128124	0.783827
0.918477	0.279318
0.430057	0.395532
0.952351	0.0430509
0.268823	0.524104
0.29567	0.366518
0.241934	0.480104
0.703286	0.374237
0.408679	0.00765312
0.712008	0.393702
0.493455	0.199626
0.634646	0.778501
0.941326	0.901999
0.0958738	0.540282
0.0638789	0.793232
0.0371189	0.647
0.580246	0.293123
0.159978	0.506341
0.57262	0.0848746
0.969329	0.364349
0.353463	0.953223
0.257929	0.334649
0.796853	0.994787
0.63856	0.315548
0.259287	0.990188
0.04975	0.0207843
0.483958	0.122872
0.916547	0.529554
0.804717	0.268216
0.254898	0.344435
0.376653	0.746957
0.371329	0.281636
0.850589	0.0471021
0.808674	0.433939
0.365103	0.417772
0.19172	0.821275
0.482898	0.95315
0.248391	0.680318
0.293155	0.0677383
0.324441	0.432599
0.457087	0.206349
0.281042	0.193838
0.393206	0.169834
0.271775	0.423436
0.94493	0.257933
0.127119	0.656529
0.230784	0.185183
0.988949	0.413013
0.565142	0.671066
0.00407192	0.322
0.450279	0.53106
0.602722	0.0683204
0.951287	0.305109
0.837779	0.578654
0.21432	0.884422
0.764568	0.833456
0.317304	0.00217987
0.900608	0.303452
0.0859121	0.407401
0.690029	0.155933
0.465147	0.725748
0.422349	0.442115
0.39368	0.507556
0.0991867	0.317469
0.203996	0.739605
0.950887	0.0370627
0.524741	0.80251
0.466372	0.276961
0.163261	0.536239
0.0887459	0.141342
0.861315	0.511203
0.479731	0.666457
0.977298	0.975087
0.293967	0.275791
0.672626	0.767088
0.135289	0.500065
0.902643	0.0343998
0.997459	0.130212
0.0984278	0.519564
0.095321	0.188427
0.370936	0.470649
0.718253	0.217214
0.545322	0.229627
0.76451	0.937515
0.106463	0.508011
0.188878	0.39253
0.507217	0.632779
0.127242	0.500776
0.529656	0.846594
0.565238	0.876316
0.191468	0.223891
0.170223	0.84568
0.993947	0.229814
0.236614	0.833781
0.82505	0.59457
0.459813	0.402453
0.997724	0.896595
0.965743	0.972969
0.628397	0.562695
0.406596	0.755612
0.800959	0.861836
0.472172	0.662029
0.503189	0.636776
0.983385	0.462393
0.855881	0.557527
0.280598	0.243285
0.749302	0.434854
0.447205	0.499098
0.295236	0.728855
0.928008	0.0382865
0.372326	0.707822
0.412465	0.535632
0.774579	0.340594
0.561147	0.710456
0.768174	0.254294
0.584081	0.301229
0.775062	0.984651
0.948325	0.842108
0.978926	0.035423
0.312265	0.723729
0.401212	0.181205
0.296097	0.493292
0.836536	0.00197837
0.334219	0.914442
0.0472817	0.772728
0.0539566	0.892493
0.121336	0.430759
0.530228	0.649599
0.135254	0.46225
0.164688	0.393776
0.0368638	0.19326
0.594119	0.71784
0.947226	0.26856
0.423991	0.233007
0.0481971	0.279993
0.34899	0.262598
0.711756	0.256524
0.506538	0.763851
0.560563	0.326153
0.521443	0.751884
0.559951	0.622423
0.76981	0.00196887
0.125904	0.769843
0.557707	0.219664
0.0264069	0.129715
0.83715	0.459557
0.0440337	0.521383
0.693543	0.222586
0.318315	0.901202
0.462394	0.934312
0.946561	0.633288
0.198694	0.172082
0.85288	0.276859
0.466958	0.104442
0.0773051	0.33787
0.391047	0.252426
0.16338	0.278889
0.183006	0.0808444
0.202095	0.243979
0.608434	0.206477
0.968365	0.46145
0.767582	0.629856
0.510258	0.400856
0.578668	0.282075
0.594338	0.865742
0.835145	0.347879
0.680136	0.809806
0.310272	0.752978
0.863194	0.524802
0.399874	0.505011
0.373428	0.728928
0.0237198	0.437908
0.879006	0.418796
0.378367	0.800757
0.554077	0.230131
0.694448	0.00557225
0.671954	0.296484
0.29751	0.376466
0.652109	0.485088
0.728482	0.0387872
0.743823	0.21276
0.434004	0.174562
0.181341	0.686214
0.370346	0.241342
0.570367	0.161974
0.83101	0.140797
0.893732	0.869481
0.917377	0.908118
0.0268774	0.729707
0.854167	0.980159
0.482492	0.512186
0.262691	0.296853
0.44823	0.887568
0.902299	0.815718
0.421579	0.932686
0.524146	0.615497
0.889212	0.447039
0.428416	0.0510412
0.394705	0.0665536
0.175512	0.632535
0.24425	0.0186298
0.78264	0.14193
0.202693	0.751935
0.57381	0.976546
0.404068	0.934268
0.658554	0.793087
0.901978	0.842969
0.501345	0.842348
0.51858	0.286742
0.285863	0.570014
0.522326	0.23483
0.643936	0.230965
0.0447697	0.334684
0.198922	0.11344
0.395635	0.252334
0.962865	0.840386
0.5589	0.881656
0.927	0.517399
0.704629	0.840447
0.734432	0.0472421
0.315704	0.0638287
0.148639	0.887974
0.112843	0.920903
0.37769	0.820144
0.881036	0.784643
0.651748	0.0998908
0.68115	0.746925
0.249376	0.641904
0.108957	0.894309
0.570686	0.491896
0.837556	0.171135
0.384272	0.0738939
0.678227	0.0996639
0.412895	0.85442
0.170396	0.035064
0.3857	0.429626
0.418325	0.0192358
0.925894	0.486931
0.506684	0.444709
0.373774	0.605891
0.599205	0.705187
0.0226224	0.21558
0.448849	0.393022
0.1892	0.232987
0.873199	0.105914
0.359243	0.99406
0.451657	0.874089
0.948145	0.657553
0.215855	0.985876
0.459482	0.646691
0.684292	0.936203
0.477957	0.402853
0.489881	0.768727
0.528736	0.309747
0.222108	0.434383
0.16703	0.537444
0.701688	0.910112
0.0335502	0.263838
0.51373	0.281764
0.858114	0.356561
0.878078	0.0749654
0.2269	0.292779
0.0420153	0.251009
0.498951	0.838243
0.0259492	0.0200806
0.376069	0.283837
0.749081	0.658563
0.309759	0.418547
0.282509	0.620716
0.873087	0.419484
0.00700311	0.407363
0.876602	0.0524596
0.31724	0.129992
0.282712	0.881061
0.809025	0.115988
0.443107	0.202058
0.619235	0.965521
0.672339	0.902627
0.163593	0.628538
0.414004	0.404568
0.492273	0.242848
0.17349	0.0911926
0.335232	0.988095
0.391951	0.726562
0.24747	0.894126
0.105245	0.276938
0.23662	0.41178
0.787706	0.243047
0.449846	0.26382
0.453224	0.030525
0.577151	0.836818
0.833634	0.828262
0.217422	0.22358
0.920596	0.907392
0.574512	0.295682
0.710564	0.192536
0.207814	0.478797
0.290345	0.872354
0.0194678	0.41886
0.747208	0.2647
0.772229	0.0420547
0.303862	0.709743
0.429821	0.876839
0.508809	0.892938
0.120181	0.264828
0.134336	0.443541
0.999559	0.691996
0.194399	0.619154
0.914448	0.388938
0.519931	0.402549
0.11771	0.84936
0.753533	0.419571
0.750706	0.113954
0.969493	0.940337
0.310622	0.622305
0.99352	0.203897
0.500254	0.788696
0.909771	0.420584
0.0194874	0.778299
0.530535	0.420512
0.396599	0.347278
0.976558	0.627175
0.102916	0.684044
0.0631602	0.359868
0.85186	0.196189
0.0810933	0.555811
0.598023	0.824528
0.0316021	0.273123
0.430427	0.740085
0.285986	0.243594
0.814242	0.315105
0.285537	0.904111
0.654726	0.313391
0.562242	0.487155
0.0744273	0.0200746
0.739336	0.869377
0.205373	0.941614
0.590643	0.698642
0.494089	0.93306
0.376781	0.851977
0.571779	0.978176
0.940944	0.248304
0.385994	0.664201
0.852466	0.298091
0.992623	0.814191
0.424638	0.169959
0.932846	0.983606
0.806303	0.947538
0.842106	0.731263
0.674268	0.388224
0.29351	0.580246
0.728342	0.648841
0.0310585	0.451713
0.856344	0.44197
0.507637	0.0995151
0.954112	0.756791
0.775536	0.954403
0.0679009	0.292892
0.0369101	0.886316
0.0977193	0.764885
0.566671	0.219123
0.586741	0.865761
0.567212	0.303435
0.785702	0.973458
0.259528	0.605049
0.260546	0.850354
0.40733	0.0454843
0.228672	0.323019
0.294746	0.239163
0.204402	0.170791
0.736819	0.868265
0.949422	0.402932
0.979922	0.494724
0.0537753	0.7775
0.0581892	0.0705185
0.723194	0.875063
0.469978	0.0264842
0.174511	0.425725
0.492576	0.0391644
0.88481	0.181998
0.612383	0.664779
0.631332	0.288679
0.738806	0.791279
0.448046	0.60194
0.458792	0.165169
0.282581	0.057622
0.748927	0.735503
0.199349	0.548047
0.83803	0.603267
0.210811	0.451279
0.896305	0.704993
0.115887	0.607818
0.908105	0.582112
0.458557	0.00260044
0.876999	0.605696
0.18667	0.486883
0.316868	0.183964
0.468861	0.666129
0.614739	0.655177
0.338841	0.463641
0.0814125	0.597351
0.245215	0.0682272
0.960338	0.850442
0.879648	0.424571
0.61657	0.948558
0.537283	0.853266
0.577097	0.417663
0.367321	0.0286351
0.821506	0.970466
0.402664	0.254783
0.149784	0.583875
0.325303	0.42255
0.332947	0.67585
0.688918	0.0890498
0.373509	0.49677
0.309739	0.37055
0.763016	0.558655
0.30534	0.333198
0.295522	0.933108
0.967684	0.000193857
0.485182	0.810094
0.538848	0.567681
0.498239	0.601626
0.390798	0.0196498
0.591291	0.765016
0.863319	0.234305
0.687903	0.588446
0.42041	0.789416
0.0149431	0.758951
0.70994	0.0946462
0.294095	0.354282
0.090248	0.244758
0.679218	0.366705
0.9044	0.320556
0.460468	0.623977
0.034801	0.187568
0.951796	0.35196
0.658672	0.522874
0.904606	0.0864233
0.931564	0.779626
0.915602	0.420541
0.518059	0.0894308
0.888111	0.433397
0.098032	0.0931895
0.342784	0.406289
0.649567	0.936026
0.392933	0.374285
0.969443	0.957002
0.141849	0.239582
0.608547	0.681027
0.41787	0.774333
0.929794	0.612329
0.73313	0.246572
0.915563	0.192256
0.924821	0.348105
0.979054	0.425356
0.993721	0.295149
0.00176395	0.266783
0.25907	0.222626
0.0637206	0.250683
0.992886	0.729478
0.89157	0.554242
0.977664	0.542626
0.853844	0.250092
0.72573	0.653063
0.993304	0.628102
0.866649	0.77615
0.439035	0.0847192
0.239609	0.178892
0.603238	0.376963
0.0955135	0.235444
0.337995	0.693927
0.304529	0.133767
0.187656	0.846962
0.0258571	0.70532
0.463515	0.365987
0.974383	0.289249
0.213897	0.589788
0.979489	0.168364
0.465991	0.0765003
0.395849	0.217509
0.351757	0.469293
0.695099	0.616368
0.553222	0.141712
0.163745	0.438401
0.0987169	0.223137
0.25983	0.031081
0.345131	0.890071
0.115662	0.929578
0.812422	0.540432
0.447176	0.855998
0.870141	0.874564
0.285482	0.498482
0.341915	0.683652
0.414186	0.367573
0.0639378	0.528425
0.978466	0.465229
0.165538	0.399168
0.967333	0.482889
0.0791959	0.734414
0.238672	0.90353
0.445438	0.836026
0.150781	0.357178
0.698336	0.592951
0.587572	0.0673487
0.460996	0.543285
0.0816448	0.981994
0.36638	0.40503
0.519696	0.734567
0.0880668	0.000395998
0.531859	0.448575
0.474605	0.172498
0.224466	0.758232
0.994502	0.871455
0.69715	0.661963
0.562873	0.353791
0.881473	0.599635
0.653937	0.240495
0.274001	0.877867
0.441036	0.950169
0.277188	0.976214
0.0161682	0.417576
0.079305	0.721103
0.246738	0.312755
0.799719	0.594504
0.759202	0.302173
0.0453492	0.0649794
0.923957	0.284628
0.627341	0.524709
0.14192	0.111846
0.510943	0.874698
0.877314	0.0920191
0.7003	0.68335
0.97438	0.680696
0.439293	0.398949
0.839405	0.607587
0.163203	0.482772
0.0379679	0.467952
0.901467	0.416687
0.289222	0.47779
0.573804	0.360805
0.42398	0.504872
0.241973	0.625439
0.98079	0.6093
0.412132	0.985194
0.59367	0.598472
0.944281	0.0210303
0.288626	0.127082
0.372979	0.0640903
0.460385	0.404582
0.289939	0.122401
0.226525	0.902417
0.601401	0.432936
0.342626	0.364249
0.316212	0.493998
0.852189	0.223091
0.273239	0.806155
0.174861	0.0240527
0.28188	0.781241
0.284142	0.241806
0.373402	0.0192114
0.252871	0.685161
0.293044	0.386706
0.782963	0.597527
0.740086	0.762279
0.0905429	0.678704
0.284349	0.700473
0.431977	0.528815
0.251233	0.495851
0.02984	0.690764
0.967307	0.0381105
0.776737	0.693221
0.158404	0.379721
0.409191	0.202852
0.981746	0.857066
0.143465	0.964247
0.467772	0.234558
0.934036	0.149748
0.46041	0.366234
0.899852	0.537721
0.0196168	0.241757
0.687842	0.423078
0.441076	0.720947
0.450048	0.421657
0.673892	0.116241
0.267162	0.441516
0.536433	0.349817
0.392341	0.613313
0.490055	0.99172
0.997704	0.90488
0.441462	0.845367
0.0318246	0.766815
0.00576452	0.553595
0.156253	0.629169
0.100827	0.440162
0.121447	0.537092
0.823107	0.104193
0.923098	0.692508
0.582799	0.276153
0.145154	0.519161
0.734052	0.462307
0.706187	0.0502822
0.257672	0.951768
0.00779295	0.765665
0.54343	0.366707
0.807399	0.327145
0.663411	0.521219
0.938267	0.0181522
0.819753	0.494548
0.804146	0.614608
0.182079	0.519458
0.261745	0.00469534
0.0494662	0.199571
0.251552	0.845995
0.497792	0.299468
0.635635	0.740055
0.130532	0.437744
0.739395	0.909949
0.537922	0.628129
0.0372045	0.30803
0.04649	0.585618
0.918261	0.280288
0.515159	0.956264
0.605224	0.961373
0.112203	0.938819
0.47924	0.162467
0.127224	0.401757
0.28802	0.248766
0.496368	0.471653
0.273305	0.112899
0.219751	0.497321
0.100562	0.506089
0.227943	0.584229
0.0603789	0.439614
0.264146	0.593493
0.812658	0.523187
0.0813072	0.357537
0.81204	0.401683
0.112335	0.514178
0.565104	0.560111
0.776749	0.0182032
0.607049	0.832986
0.690783	0.202335
0.161135	0.318568
0.760547	0.262692
0.671656	0.00166361
0.0922279	0.421313
0.21603	0.881833
0.0410062	0.785386
0.404709	0.954341
0.0232258	0.646723
0.255624	0.653573
0.0972085	0.417173
0.281275	0.560188
0.985379	0.768137
0.459793	0.444872
0.0748347	0.28522
0.356108	0.335121
0.43084	0.0755019
0.322457	0.352939
0.00258883	0.426172
0.461914	0.109639
0.188369	0.724477
0.642281	0.925885
0.956871	0.374306
0.188214	0.394547
0.847153	0.527297
0.200892	0.83889
0.713279	0.984564
0.0249483	0.901759
0.288583	0.915192
0.00291405	0.512225
0.718943	0.314015
0.656137	0.998351
0.166276	0.219271
0.691713	0.844327
0.871724	0.165448
0.254657	0.448656
0.0873748	0.075172
0.938659	0.149867
0.518111	0.140369
0.197797	0.374735
0.119581	0.594088
0.0559539	0.095559
0.845689	0.0635548
0.587643	0.406374
0.459362	0.464194
0.263372	0.256304
0.522609	0.574984
0.653903	0.0747685
0.370801	0.420678
0.269066	0.379934
0.559716	0.711651
0.665598	0.859682
0.382771	0.42294
0.829826	0.265566
0.34007	0.969475
0.359733	0.322372
0.470497	0.882632
0.72264	0.0438295
0.0382224	0.695653
0.396085	0.365255
0.106696	0.0944775
0.937623	0.745018
0.283164	0.965246
0.162227	0.605477
0.692946	0.284949
0.212531	0.710973
0.393656	0.473117
0.359792	0.716123
0.486834	0.476482
0.653275	0.853657
0.382825	0.276929
0.798518	0.821938
0.0537905	0.46709
0.24742	0.11738
0.939542	0.478511
0.191716	0.0664092
0.102961	0.145138
0.740312	0.907667
0.268678	0.215597
0.579303	0.330668
0.927444	0.359768
0.747113	0.507148
0.178845	0.592956
0.812283	0.43512
0.140031	0.263965
0.0266692	0.215283
0.324556	0.657003
0.46225	0.343592
0.654568	0.0983704
0.303034	0.856151
0.231258	0.916912
0.409445	0.139086
0.225146	0.875209
0.908818	0.738092
0.696872	0.104608
0.12391	0.255828
0.4671	0.323197
0.258938	0.396873
0.0847247	0.262359
0.38139	0.913656
0.493049	0.186662
0.305729	0.390369
0.0962722	0.196798
0.621546	0.296858
0.939946	0.193837
0.485688	0.236546
0.91526	0.575999
0.433743	0.622726
0.495545	0.591608
0.576415	0.705381
0.756517	0.43518
0.15355	0.28951
0.373407	0.166124
0.666881	0.194519
0.792889	0.557355
0.46756	0.350898
0.826042	0.0173164
0.769937	0.270052
0.514746	0.750162
0.142238	0.387554
0.992384	0.163377
0.591133	0.0464025
0.00136803	0.984022
0.206485	0.681847
0.781319	0.239155
0.669051	0.138748
0.790806	0.816265
0.529026	0.320628
0.710235	0.985189
0.808944	0.0950531
0.358574	0.302924
0.844227	0.937506
0.945669	0.580612
0.032485	0.68626
0.365697	0.24428
0.341913	0.152372
0.0691671	0.225504
0.195394	0.809522
0.785045	0.69849
0.670313	0.108362
0.620351	0.27527
0.123046	0.196207
0.980218	0.102282
0.0200329	0.483257
0.622766	0.87915
0.0169812	0.95123
0.280099	0.502244
0.964	0.607346
0.759311	0.664052
0.593332	0.446838
0.358542	0.970386
0.798902	0.578912
0.451907	0.489906
0.327505	0.856456
0.229643	0.704601
0.930975	0.806111
0.47161	0.707605
0.623772	0.577538
0.537232	0.161151
0.210752	0.550324
0.861184	0.227172
0.107392	0.846304
0.991889	0.795951
0.773219	0.828808
0.545896	0.278752
0.749749	0.375597
0.264744	0.390988
0.0968369	0.383815
0.762683	0.0383555
0.3233	0.0746382
0.664693	0.726494
0.326111	0.202002
0.215673	0.122819
0.235399	0.949023
0.0843872	0.468917
0.303719	0.753998
0.784163	0.689524
0.514378	0.756443
0.946897	0.19568
0.960577	0.721373
0.869724	0.302312
0.135977	0.259173
0.042182	0.19637
0.572185	0.669534
0.819776	0.22245
0.192889	0.0437479
0.354102	0.698333
0.505652	0.509428
0.0512749	0.595926
0.000226733	0.297236
0.131924	0.258623
0.909008	0.625163
0.993999	0.478719
0.30905	0.111072
0.450292	0.274125
0.970687	0.611722
0.4245	0.79428
0.719953	0.637567
0.996358	0.712785
0.97519	0.177409
0.222217	0.225944
0.855421	0.339463
0.769307	0.584246
0.900908	0.0719744
0.143858	0.91331
0.951605	0.201247
0.390297	0.0940608
0.285644	0.709337
0.0343114	0.638231
0.265726	0.700354
0.785665	0.366096
0.634948	0.920531
0.0555637	0.955716
0.804591	0.999469
0.804186	0.890276
0.454824	0.241033
0.629591	0.493235
0.191619	0.119543
0.613743	0.899257
0.984141	0.14286
0.687545	0.60907
0.0094422	0.783828
0.933407	0.841059
0.318904	0.500546
0.788224	0.625601
0.0564078	0.393274
0.958654	0.960858
0.280764	0.1522
0.302247	0.142079
0.886357	0.381623
0.291466	0.768616
0.762055	0.547155
0.504961	0.882751
0.00368003	0.404093
0.587071	0.998918
0.428362	0.782193
0.936249	0.916764
0.148491	0.266515
0.813306	0.0102364
0.364142	0.062625
0.45853	0.600716
0.953943	0.682008
0.21772	0.525481
0.420265	0.0389954
0.501808	0.789906
0.586429	0.838841
0.779779	0.951889
0.583246	0.731317
0.813555	0.824405
0.492735	0.365453
0.637301	0.025067
0.326026	0.362315
0.937427	0.183857
0.540628	0.0344805
0.394879	0.251803
0.627048	0.446749
0.0370558	0.123332
0.181747	0.271562
0.0289645	0.402114
0.976839	0.919175
0.46041	0.011652
0.807824	0.911427
0.67839	0.338976
0.820534	0.867734
0.37481	0.33725
0.19742	0.215842
0.607835	0.445182
0.755686	0.309848
0.267596	0.147445
0.0531405	0.824089
0.697176	0.595791
0.892817	0.893388
0.0562655	0.617975
0.519721	0.906942
0.641266	0.38561
0.0539251	0.0461664
0.660421	0.841823
0.813959	0.959111
0.203169	0.28258
0.713096	0.932054
0.367338	0.0543755
0.0360802	0.552189
0.200894	0.492791
0.323878	0.253679
0.0320926	0.592288
0.68477	0.379378
0.374811	0.698527
0.597352	0.250613
0.87899	0.711962
0.708497	0.257209
0.864977	0.628998
0.772844	0.172737
0.663925	0.213179
0.965151	0.339384
0.790078	0.293072
0.524531	0.121692
0.407714	0.111201
0.985241	0.063772
0.502427	0.508396
0.735514	0.833844
0.32811	0.54518
0.135035	0.794389
0.0774514	0.796544
0.577578	0.58518
0.458761	0.880785
0.889729	0.215223
0.836533	0.179231
0.737982	0.84195
0.126617	0.210982
0.725819	0.611592
0.9568	0.785659
0.269682	0.418905
0.826034	0.107548
0.170943	0.887352
0.505021	0.456423
0.702566	0.010435
0.923344	0.24615
0.258603	0.958892
0.983144	0.327049
0.921591	0.0891381
0.20479	0.356891
0.124571	0.899507
0.110522	0.508252
0.62007	0.967044
0.706668	0.322898
0.0586665	0.728412
0.965857	0.173296
0.307324	0.44184
0.989438	0.892927
0.08898	0.986299
0.219335	0.581808
0.00473066	0.264642
0.252386	0.88179
0.671206	0.588901
0.90565	0.403493
0.222096	0.298221
0.716639	0.0508826
0.33812	0.157941
0.612608	0.548066
0.784152	0.842763
0.845097	0.00750642
0.440997	0.245976
0.823485	0.138399
0.699157	0.521567
0.550014	0.0498617
0.669611	0.356459
0.281583	0.453058
0.450435	0.306373
0.0729644	0.311862
0.567893	0.718712
0.796833	0.531931
0.629304	0.660068
0.37824	0.0354967
0.795011	0.333144
0.625587	0.58718
0.809404	0.0810171
0.505724	0.109782
0.101991	0.963697
0.248038	0.931577
0.584896	0.613718
0.770933	0.769795
0.179069	0.960665
0.154791	0.27193
0.605372	0.6511
0.614523	0.881939
0.466664	0.236048
0.956278	0.0153307
0.106957	0.326636
0.105747	0.265503
0.845385	0.810395
0.517815	0.493526
0.268176	0.816167
0.883298	0.371299
0.884935	0.916102
0.750825	0.127218
0.418292	0.0488852
0.79116	0.0519885
0.794661	0.080253
0.163815	0.102148
0.0656289	0.992645
0.572756	0.536425
0.203568	0.0401998
0.577795	0.327508
0.159105	0.0888688
0.906248	0.260494
0.931044	0.590027
0.24751	0.643388
0.319557	0.487163
0.644683	0.626475
0.737522	0.0308938
0.837737	0.432964
0.576929	0.172212
0.80255	0.0185764
0.239182	0.926412
0.851192	0.584255
0.835663	0.507864
0.673535	0.224303
0.472031	0.804936
0.707971	0.380517
0.122151	0.246209
0.693568	0.871008
0.269672	0.735838
0.780418	0.825404
0.893794	0.55274
0.625921	0.301699
0.600461	0.0579045
0.91263	0.941269
0.942418	0.520047
0.229337	0.113749
0.889871	0.286509
0.453383	0.317143
0.379797	0.0591022
0.31428	0.584673
0.543399	0.0145813
0.73594	0.573199
0.726436	0.581386
0.509677	0.260221
0.290568	0.671041
0.999525	0.332682
0.917456	0.62665
0.700975	0.842234
0.47294	0.00467765
0.857193	0.918257
0.474292	0.501982
0.550378	0.810741
0.154441	0.451034
0.202905	0.194066
0.87152	0.943756
0.84681	0.421951
0.588403	0.0462295
0.203924	0.715245
0.645912	0.706623
0.277959	0.36842
0.430884	0.934212
0.00873323	0.997469
0.259957	0.3163
0.303515	0.304971
0.387664	0.37925
0.548255	0.119969
0.782255	0.913814
0.3196	0.201242
0.209251	0.0786593
0.260059	0.222555
0.705631	0.75036
0.797531	0.0538315
0.700635	0.113727
0.257397	0.318649
0.458581	0.399997
0.499951	0.66664
0.80815	0.530194
0.315273	0.695207
0.616724	0.252483
0.0737594	0.15389
0.735943	0.551018
0.706018	0.872327
0.922717	0.438217
0.276765	0.983736
0.192734	0.124051
0.210941	0.677485
0.327499	0.518794
0.884964	0.388674
0.706658	0.753307
0.514135	0.204065
0.141638	0.878966
0.591735	0.210294
0.420855	0.92518
0.24106	0.195941
0.0129217	0.118046
0.439823	0.244175
0.259625	0.559134
0.581844	0.625619
0.0427242	0.106792
0.334632	0.699376
0.699083	0.112624
0.491836	0.962499
0.48357	0.942309
0.877251	0.602871
0.889675	0.945989
0.391594	0.261468
0.149672	0.948961
0.592786	0.201701
0.605586	0.415469
0.797591	0.446148
0.682138	0.69779
0.728154	0.736505
0.82165	0.224758
0.593927	0.548973
0.687553	0.454181
0.821694	0.398766
0.408868	0.966985
0.614441	0.832933
0.653371	0.0461514
0.389686	0.544879
0.393181	0.0569642
0.143346	0.469399
0.272359	0.572029
0.41148	0.643471
0.121008	0.850397
0.972645	0.548128
0.102911	0.721818
0.707188	0.431614
0.881133	0.192101
0.453207	0.78544
0.178972	0.0368575
0.570054	0.33316
0.34402	0.478137
0.682975	0.211529
0.605546	0.0243989
0.0913473	0.12691
0.054913	0.534126
0.90806	0.888917
0.417264	0.602622
0.869549	0.249601
0.687482	0.477203
0.196226	0.0485745
0.620874	0.013393
0.616795	0.612115
0.520015	0.421139
0.656748	0.849828
0.558078	0.596145
0.953632	0.300753
0.787049	0.962681
0.0498683	0.0155088
0.954975	0.0778804
0.852461	0.975114
0.760895	0.972072
0.13205	0.831592
0.791473	0.643688
0.0932311	0.907081
0.487177	0.57282
0.0389613	0.630002
0.594515	0.0204366
0.474734	0.619731
0.322891	0.215098
0.862092	0.422812
0.942993	0.289273
0.557849	0.660602
0.834719	0.135702
0.31321	0.820897
0.0179925	0.614928
0.0481867	0.784205
0.355696	0.875263
0.107472	0.0613505
0.974341	0.351306
0.539024	0.765794
0.0414079	0.111889
0.0941653	0.91985
0.72208	0.300869
0.448461	0.851429
0.198761	0.686572
0.860288	0.638343
0.309577	0.587696
0.727402	0.59941
0.453672	0.475386
0.521608	0.468893
0.222777	0.219159
0.800621	0.421433
0.540597	0.0567724
0.890371	0.934544
0.647798	0.380259
0.965833	0.472834
0.212068	0.12045
0.874426	0.508084
0.962845	0.804373
0.246977	0.917591
0.361956	0.456771
0.0890452	0.523601
0.682433	0.835364
0.168885	0.218304
0.78562	0.455485
0.342465	0.14218
0.389212	0.97737
0.120526	0.91859
0.661386	0.81285
0.0649294	0.961999
0.536711	0.126903
0.00139268	0.697487
0.931067	0.0522197
0.194898	0.825028
0.863305	0.103819
0.123661	0.559375
0.690905	0.225871
0.707283	0.809459
0.00789997	0.514995
0.914287	0.525061
0.100999	0.776907
0.166885	0.59589
0.271401	0.366525
0.624278	0.598909
0.62365	0.128314
0.2532	0.282766
0.331265	0.984864
0.288057	0.335644
0.397454	0.517352
0.325852	0.0437556
0.509883	0.801453
0.678393	0.918934
0.342202	0.646904
0.774016	0.52309
0.0737779	0.484101
0.831061	0.112147
0.854935	0.154208
0.299648	0.40533
0.0133627	0.586661
0.977225	0.948028
0.083611	0.569539
0.496817	0.644218
0.379599	0.151102
0.835973	0.677903
0.263341	0.987129
0.766884	0.3273
0.622532	0.165436
0.16486	0.256016
0.630076	0.874528
0.491613	0.794546
0.298534	0.928384
0.434047	0.623703
0.277519	0.426844
0.387187	0.924722
0.879105	0.909312
0.406656	0.0546751
0.742783	0.266467
0.667787	0.537134
0.295693	0.0913352
0.738813	0.765458
0.384992	0.337363
0.829496	0.505284
0.0999392	0.855511
0.921753	0.144535
0.527357	0.325048
0.922446	0.0890694
0.0713042	0.313242
0.546144	0.15926
